id,date,amount,card,id_merchant
44,2018-04-12 4:55,3.41,3.58135E+15,149
1778,2018-04-12 5:30,12.5,5.13584E+15,22
1511,2018-04-12 8:33,10.03,4.71177E+15,106
2157,2018-04-12 9:44,4.48,1.80099E+14,8
1015,2018-04-12 10:32,10.68,5.84227E+11,16
954,2018-04-12 12:09,11.06,1.80099E+14,61
3045,2018-04-12 12:53,17.39,3.51711E+15,129
3443,2018-04-12 13:09,1.7,3.0182E+13,43
3140,2018-04-12 14:25,18.59,5.03843E+11,73
771,2018-04-12 14:37,1.52,3.00633E+13,8
1896,2018-04-12 15:36,10.08,4.83448E+15,21
795,2018-04-12 15:50,2.84,4.71177E+15,2
919,2018-04-13 0:49,10.1,4.76105E+18,149
635,2018-04-13 4:50,0.54,5.50071E+15,150
2084,2018-04-13 5:39,3.29,5.03843E+11,133
1950,2018-04-13 7:00,4.72,4.58696E+18,51
1176,2018-04-13 7:16,10.78,4.2791E+18,112
1589,2018-04-13 9:39,10.63,4.83448E+15,75
2346,2018-04-13 9:49,4.87,4.50641E+15,50
2181,2018-04-13 9:52,2.5,3.5822E+15,83
1136,2018-04-13 10:39,10.74,4.58696E+18,125
2448,2018-04-13 11:57,4.36,4.02791E+15,76
2031,2018-04-13 15:46,3.16,4.7432E+18,111
1220,2018-04-13 17:07,10.21,4.86676E+18,51
2802,2018-04-13 18:15,19.6,4.2791E+18,85
1678,2018-04-13 18:28,10.06,2.13194E+14,64
330,2018-04-13 19:49,9.06,5.03843E+11,59
1169,2018-04-14 0:20,10.05,4.16531E+18,66
2465,2018-04-14 3:22,13.25,3.53565E+15,2
3299,2018-04-14 6:14,19.12,3.53565E+15,67
1362,2018-04-14 8:09,10.82,4.26369E+15,111
2048,2018-04-14 16:18,5.16,4.18816E+15,57
3079,2018-04-14 20:06,14.92,4.6819E+12,53
587,2018-04-14 23:20,2.11,4.27647E+12,59
2625,2018-04-15 1:52,18.43,3.51695E+15,120
1088,2018-04-15 7:45,10.21,4.18816E+15,59
3316,2018-04-15 8:32,17.78,5.0188E+11,85
3353,2018-04-15 9:50,1.54,3.0143E+13,120
177,2018-04-15 10:19,6.58,5.36178E+15,69
1337,2018-04-15 12:00,11.24,6.01199E+15,94
2169,2018-04-15 13:10,2.38,4.7432E+18,2
756,2018-04-15 19:22,1.82,4.18816E+15,11
3086,2018-04-15 21:21,18.38,4.96292E+18,13
2810,2018-04-16 4:21,14.62,5.84227E+11,111
2206,2018-04-16 6:14,5.34,5.01809E+11,139
2444,2018-04-16 9:52,4.54,3.53565E+15,50
3233,2018-04-16 15:27,14.49,5.0188E+11,128
3317,2018-04-16 18:43,17.85,5.17595E+15,108
693,2018-04-16 19:44,1.67,1.80099E+14,37
1388,2018-04-17 1:50,10.26,6.75911E+11,147
3354,2018-04-17 6:55,2.48,3.76028E+14,93
1418,2018-04-17 9:56,11.73,5.03843E+11,100
3037,2018-04-17 12:29,16.31,2.13194E+14,20
573,2018-04-17 12:30,0.86,5.17595E+15,49
272,2018-04-17 15:10,4.34,4.15984E+18,48
3312,2018-04-17 18:28,15.31,6.50024E+15,150
1801,2018-04-17 21:18,11.23,3.00783E+13,106
1789,2018-04-18 0:09,10.56,5.0188E+11,100
2796,2018-04-18 3:03,15.2,4.02791E+15,18
3180,2018-04-18 5:38,18.82,3.58135E+15,145
811,2018-04-18 6:51,0.56,5.50071E+15,50
3471,2018-04-18 9:21,2.97,4.02791E+15,50
301,2018-04-18 10:12,7.39,3.72415E+14,122
3131,2018-04-18 13:50,21.2,3.4412E+14,77
3113,2018-04-18 16:05,20.53,4.27647E+12,62
2041,2018-04-18 17:21,2.04,3.56195E+15,51
382,2018-04-18 19:39,5.69,4.16531E+18,105
2687,2018-04-18 21:26,16.06,4.2791E+18,57
2678,2018-04-18 21:58,17.51,2.13194E+14,70
1827,2018-04-18 23:23,1086,3.51695E+15,26
200,2018-04-18 23:51,8.97,4.83448E+15,150
1669,2018-04-19 4:43,10.34,5.0188E+11,144
927,2018-04-19 5:14,10.31,4.86676E+18,68
1212,2018-04-19 7:48,10.25,4.18816E+15,16
1425,2018-04-19 8:09,10.24,4.74104E+12,114
2100,2018-04-19 9:58,1.58,3.56195E+15,58
2102,2018-04-19 16:24,5.32,4.76105E+18,70
506,2018-04-19 18:30,6.01,4.31965E+12,85
2871,2018-04-19 19:29,17.67,4.18816E+15,72
736,2018-04-19 22:50,1.92,6.01199E+15,144
1832,2018-04-20 3:39,12.13,5.36178E+15,32
2831,2018-04-20 8:27,15.04,3.0143E+13,33
1990,2018-04-20 10:37,5.56,4.26369E+15,83
2786,2018-04-20 11:29,17.16,5.5706E+15,39
1963,2018-04-20 15:08,4.87,3.56195E+15,148
3043,2018-04-20 17:02,20.03,3.72415E+14,94
2303,2018-04-20 19:28,1.15,4.74104E+12,114
2158,2018-04-21 3:24,3.04,3.00633E+13,58
128,2018-04-21 4:12,2.02,4.50641E+15,45
3199,2018-04-21 4:25,17.06,4.02791E+15,76
2612,2018-04-21 4:54,16.38,4.96292E+18,27
3050,2018-04-21 5:01,14.95,6.01199E+15,48
2587,2018-04-21 5:10,16.91,5.01809E+11,134
1654,2018-04-21 7:53,10.11,4.58696E+18,91
1044,2018-04-21 10:32,13.67,3.5822E+15,131
2927,2018-04-21 14:46,16.94,5.17595E+15,39
1828,2018-04-21 15:12,11.6,1.80099E+14,43
2241,2018-04-21 18:40,525,3.0143E+13,134
2509,2018-04-21 18:48,18.48,6.01199E+15,148
2710,2018-04-21 19:41,2108,3.58135E+15,130
2472,2018-04-21 21:42,18.68,3.51711E+15,94
1966,2018-04-21 22:24,2.88,3.56107E+15,67
1602,2018-04-22 0:11,11.2,1.80099E+14,80
1661,2018-04-22 0:19,10.9,4.7432E+18,78
1274,2018-04-22 1:05,10.2,4.18816E+15,83
176,2018-04-22 3:07,7.22,4.7432E+18,5
1884,2018-04-22 3:40,11.1,4.72378E+18,95
845,2018-04-22 4:22,1.81,5.01809E+11,116
405,2018-04-22 7:19,7.33,5.29719E+15,135
388,2018-04-22 10:57,4.32,3.5822E+15,5
39,2018-04-22 17:06,6.56,5.84227E+11,119
563,2018-04-22 21:57,2.18,6.50024E+15,98
1725,2018-04-23 0:29,10.25,5.50071E+15,41
59,2018-04-23 5:48,4.23,4.53999E+15,123
2854,2018-04-23 8:18,16.65,4.83448E+15,62
399,2018-04-23 9:08,2.75,4.76105E+18,147
619,2018-04-23 11:25,2,4.02791E+15,52
2208,2018-04-23 15:13,2.88,6.50024E+15,59
1430,2018-04-23 16:21,10.77,3.56195E+15,69
311,2018-04-23 17:47,7.03,5.50071E+15,79
3393,2018-04-23 23:02,2.1,4.16531E+18,119
363,2018-04-24 1:46,10.1,4.15984E+18,118
1323,2018-04-24 5:49,10.09,3.5822E+15,54
1659,2018-04-24 7:41,14.3,6.50024E+15,147
1685,2018-04-24 14:17,12.76,4.18816E+15,87
436,2018-04-24 14:18,8.45,4.53999E+15,13
1090,2018-04-24 15:25,10.68,5.17595E+15,14
613,2018-04-24 20:59,2.9,4.26369E+15,85
2734,2018-04-25 0:43,16.83,5.29719E+15,15
1599,2018-04-25 1:43,10.16,5.0188E+11,123
3030,2018-04-25 2:23,17.91,4.71177E+15,46
2489,2018-04-25 5:22,15.76,3.5822E+15,87
512,2018-04-25 20:58,6.97,5.13584E+15,67
1594,2018-04-25 21:24,11.61,4.96292E+18,93
709,2018-04-26 2:16,2.79,3.72415E+14,135
1815,2018-04-26 13:51,10.58,4.83448E+15,72
1306,2018-04-26 16:05,10.15,5.03843E+11,111
486,2018-04-26 16:23,6.34,4.16531E+18,91
3454,2018-04-26 17:06,2.9,4.15984E+18,77
1580,2018-04-26 19:49,10.02,4.31965E+12,33
137,2018-04-26 21:24,3.69,6.01199E+15,105
2113,2018-04-26 22:04,2.51,5.01809E+11,82
3308,2018-04-26 23:09,15.66,3.72415E+14,80
1627,2018-04-27 2:29,11.24,4.02791E+15,121
2363,2018-04-27 4:14,4.51,4.26849E+15,44
3290,2018-04-27 5:53,17.9,6.01199E+15,92
1781,2018-04-27 6:37,12.42,3.56195E+15,126
3303,2018-04-27 8:08,13.52,3.56107E+15,86
2199,2018-04-27 10:34,4.69,1.80099E+14,116
161,2018-04-27 11:45,5.4,4.83448E+15,63
189,2018-04-27 11:58,6.33,4.83448E+15,103
3084,2018-04-27 12:22,16.78,4.58696E+18,108
1404,2018-04-27 15:56,10.26,4.58696E+18,112
2331,2018-04-27 16:09,1.42,5.29719E+15,35
832,2018-04-27 17:08,0.86,5.84227E+11,54
3441,2018-04-27 18:19,1.97,5.01809E+11,77
1541,2018-04-27 23:08,11,4.15984E+18,11
2107,2018-04-28 4:04,3.03,5.13584E+15,131
3386,2018-04-28 5:27,3.41,4.74104E+12,81
2367,2018-04-28 11:12,2.78,4.50641E+15,118
2902,2018-04-28 16:38,16.72,5.17595E+15,83
1143,2018-04-28 18:57,10.7,6.50024E+15,124
513,2018-04-28 23:48,8.18,3.00633E+13,110
1854,2018-04-29 0:31,11.72,4.96292E+18,63
3056,2018-04-29 2:41,16.5,3.72415E+14,37
3462,2018-04-29 8:03,1.72,4.7432E+18,132
779,2018-04-29 8:15,1.11,3.51695E+15,141
2751,2018-04-29 11:02,16.55,3.56195E+15,89
2711,2018-04-29 16:09,20.17,5.0188E+11,85
662,2018-04-29 18:35,0.7,6.75911E+11,75
717,2018-04-29 21:59,2.45,4.58696E+18,147
1614,2018-04-29 22:39,11.47,4.72378E+18,102
2674,2018-04-30 2:53,15.84,3.51695E+15,71
2931,2018-04-30 4:28,20.97,3.76028E+14,80
1830,2018-04-30 6:05,10.1,4.83448E+15,90
1227,2018-04-30 7:29,10.51,5.84227E+11,27
975,2018-04-30 9:27,10.39,1.80099E+14,38
2817,2018-04-30 14:09,22.12,4.498E+12,30
3307,2018-04-30 16:34,14.62,2.13194E+14,148
1,2018-04-30 18:50,5.62,3.51711E+15,42
2733,2018-04-30 21:53,18.04,4.53999E+15,72
467,2018-04-30 22:13,7.14,3.58135E+15,145
1284,2018-05-01 0:32,10.63,4.7432E+18,102
2905,2018-05-01 1:32,15.89,4.64401E+18,7
407,2018-05-01 3:20,4.79,3.53565E+15,119
1874,2018-05-01 7:40,12.98,6.50024E+15,136
726,2018-05-01 10:24,3.08,4.18816E+15,37
2992,2018-05-01 15:00,16.41,3.00633E+13,101
2301,2018-05-01 15:51,5.34,3.51695E+15,124
2769,2018-05-01 16:59,20,4.96292E+18,133
181,2018-05-01 19:42,6.55,4.86676E+18,72
3171,2018-05-01 21:53,13.11,4.83448E+15,19
525,2018-05-01 22:47,5.71,4.74104E+12,116
3027,2018-05-01 23:37,15.61,3.5822E+15,147
1853,2018-05-02 2:25,10.18,5.17595E+15,75
1542,2018-05-02 3:19,10.31,5.50071E+15,125
307,2018-05-02 9:38,3.83,4.7432E+18,98
48,2018-05-02 9:41,6.35,1.80099E+14,75
3231,2018-05-02 10:15,12.81,4.58696E+18,9
2788,2018-05-02 17:48,14.17,5.29719E+15,58
3172,2018-05-02 18:43,17.84,4.15984E+18,68
215,2018-05-02 21:42,3.49,3.0143E+13,6
1705,2018-05-02 22:38,10.41,3.53565E+15,12
442,2018-05-03 1:07,4.85,4.71177E+15,144
3253,2018-05-03 1:47,18.16,3.0143E+13,113
1887,2018-05-03 4:42,11.52,5.03843E+11,138
3040,2018-05-03 7:20,16.64,5.84227E+11,66
599,2018-05-03 9:11,2.59,3.51695E+15,21
2924,2018-05-03 14:42,19.55,5.36178E+15,17
906,2018-05-03 17:07,10.41,4.74104E+12,26
873,2018-05-04 4:55,2.33,3.00633E+13,51
3258,2018-05-04 5:44,16.88,5.13584E+15,110
887,2018-05-04 8:21,11.65,4.02791E+15,16
652,2018-05-04 8:33,3.25,1.80099E+14,106
1846,2018-05-04 9:45,10.75,3.76028E+14,27
115,2018-05-04 13:52,6.82,4.2791E+18,2
2285,2018-05-04 15:55,3.08,4.18816E+15,150
281,2018-05-05 2:22,5.2,4.53999E+15,87
1822,2018-05-05 9:06,10.84,4.27647E+12,130
986,2018-05-05 9:42,10.35,5.13584E+15,48
1577,2018-05-05 17:04,10.27,6.01199E+15,102
67,2018-05-05 17:49,8.42,3.51711E+15,75
1504,2018-05-05 19:41,10.6,3.0182E+13,19
2400,2018-05-05 20:49,5.87,5.03843E+11,84
233,2018-05-05 20:57,7.11,2.13194E+14,83
348,2018-05-05 22:48,4.88,4.53999E+15,52
2362,2018-05-05 23:31,1.12,4.50641E+15,34
1472,2018-05-06 0:05,12.11,4.86676E+18,37
2762,2018-05-06 1:55,19.12,4.26369E+15,119
2369,2018-05-06 4:38,1.1,3.72415E+14,104
80,2018-05-06 6:43,10.78,3.0143E+13,12
1612,2018-05-06 9:56,10.3,5.36178E+15,17
3486,2018-05-06 10:34,1.5,4.15984E+18,74
1475,2018-05-06 10:59,11.42,4.83448E+15,43
1837,2018-05-06 11:59,10.72,5.36178E+15,33
1500,2018-05-06 14:01,10.91,6.75911E+11,79
1548,2018-05-06 14:21,11.02,4.16531E+18,104
2284,2018-05-06 17:28,1.83,3.51711E+15,70
2501,2018-05-06 18:56,15.43,3.51695E+15,105
134,2018-05-07 1:17,5.07,4.15984E+18,81
618,2018-05-07 3:36,1.13,4.15072E+15,7
3493,2018-05-07 4:51,1.99,4.53999E+15,100
1262,2018-05-07 12:45,10.66,4.26849E+15,84
544,2018-05-07 17:02,3.5,4.26849E+15,143
254,2018-05-07 18:53,9.23,3.51695E+15,119
2312,2018-05-07 20:38,1.66,5.13584E+15,29
2586,2018-05-07 21:23,17,4.02791E+15,2
3219,2018-05-08 0:22,15.72,4.26369E+15,66
175,2018-05-08 3:15,10.16,4.26369E+15,129
1770,2018-05-08 6:25,11.46,5.0188E+11,108
3064,2018-05-08 13:21,1901,3.0143E+13,108
3149,2018-05-08 15:05,16.55,4.64401E+18,124
3311,2018-05-08 18:24,17.68,5.29719E+15,82
3327,2018-05-08 18:52,1.95,3.51695E+15,87
1900,2018-05-08 23:52,10.52,5.01809E+11,118
146,2018-05-09 1:22,6.41,4.96292E+18,120
3191,2018-05-09 6:19,17.7,4.96292E+18,100
990,2018-05-09 9:34,10.48,3.56195E+15,68
64,2018-05-09 12:11,7.87,3.76028E+14,120
1621,2018-05-09 13:24,10.79,5.36178E+15,150
411,2018-05-09 14:14,4.6,1.80099E+14,7
40,2018-05-09 15:20,4.09,1.80099E+14,1
1878,2018-05-09 17:46,10.95,3.51711E+15,25
2154,2018-05-09 20:17,3,2.13194E+14,14
1060,2018-05-09 22:27,11.13,5.29719E+15,73
3275,2018-05-09 23:54,16.09,1.80099E+14,81
259,2018-05-09 23:57,7.6,5.17595E+15,67
831,2018-05-10 0:19,3.42,6.75911E+11,47
792,2018-05-10 5:22,1.93,4.64401E+18,69
791,2018-05-10 8:27,2.4,4.16531E+18,72
1256,2018-05-10 21:52,12.03,5.01809E+11,106
2074,2018-05-10 22:07,3.99,1.80099E+14,8
1925,2018-05-10 22:11,11.07,3.0182E+13,77
3315,2018-05-11 2:40,15.43,5.0188E+11,108
1305,2018-05-11 3:05,11.1,3.00783E+13,43
1097,2018-05-11 6:10,10.61,4.83448E+15,14
2311,2018-05-11 6:13,1.81,3.4412E+14,60
2765,2018-05-11 12:43,20.56,4.58696E+18,90
2125,2018-05-11 16:02,2.43,4.18816E+15,110
2641,2018-05-11 16:43,13.31,4.71177E+15,125
1647,2018-05-11 21:10,11.24,5.84227E+11,57
2666,2018-05-11 23:17,16.7,4.498E+12,113
1151,2018-05-12 0:26,12.39,6.01199E+15,13
3388,2018-05-12 8:42,2.24,3.51695E+15,4
1812,2018-05-12 10:05,10.45,3.0182E+13,81
2353,2018-05-12 12:03,2.13,5.13584E+15,74
182,2018-05-12 14:24,5.16,4.02791E+15,113
3192,2018-05-12 14:28,18.9,4.86676E+18,104
324,2018-05-12 15:19,7.64,4.27647E+12,134
3464,2018-05-12 16:10,1.56,5.84227E+11,56
775,2018-05-12 18:51,3.9,3.53565E+15,105
2371,2018-05-12 19:16,4.1,4.72378E+18,54
834,2018-05-12 19:53,3.31,4.86676E+18,93
2605,2018-05-12 20:04,19.07,5.36178E+15,51
412,2018-05-12 23:15,6.87,4.16531E+18,56
1845,2018-05-13 6:16,10.04,4.76105E+18,138
1377,2018-05-13 6:31,1046,4.31965E+12,48
385,2018-05-13 14:03,7.5,3.00633E+13,97
376,2018-05-13 14:38,7.41,3.51711E+15,149
462,2018-05-13 18:13,5.21,4.16531E+18,58
1240,2018-05-13 19:54,10.28,5.29719E+15,18
3232,2018-05-14 3:38,17.4,6.01199E+15,60
2110,2018-05-14 6:57,4.66,3.51695E+15,103
2606,2018-05-14 6:59,15.78,3.0182E+13,58
3378,2018-05-14 7:06,1.46,5.0188E+11,114
109,2018-05-14 8:19,6.06,3.5822E+15,108
3369,2018-05-14 13:12,2.22,5.13584E+15,29
2962,2018-05-14 17:10,17.36,4.18816E+15,1
1089,2018-05-14 18:41,10.29,5.01809E+11,109
3304,2018-05-14 19:11,15.7,3.56107E+15,81
1196,2018-05-14 19:56,10.69,4.7432E+18,99
2813,2018-05-14 20:33,17.88,3.53565E+15,107
634,2018-05-14 23:34,1.99,4.498E+12,25
2061,2018-05-15 0:21,3.34,5.13584E+15,30
1468,2018-05-15 0:30,10.23,4.53999E+15,123
36,2018-05-15 1:30,2.5,4.2791E+18,104
2093,2018-05-15 1:45,2.2,6.50024E+15,7
257,2018-05-15 3:13,5.65,4.71177E+15,61
2406,2018-05-15 7:25,4.96,2.13194E+14,80
3211,2018-05-15 12:29,15.38,6.50024E+15,113
697,2018-05-15 12:53,1.35,4.27647E+12,76
1583,2018-05-15 16:58,10.1,4.58696E+18,34
2848,2018-05-15 18:10,17.42,4.72378E+18,73
1859,2018-05-15 20:11,10.94,3.58135E+15,87
904,2018-05-15 23:59,10.08,5.01809E+11,72
1653,2018-05-16 1:25,11.24,3.53565E+15,35
1392,2018-05-16 1:31,11.96,1.80099E+14,76
2207,2018-05-16 2:22,4.85,4.71177E+15,73
1075,2018-05-16 6:27,11.61,4.64401E+18,68
439,2018-05-16 8:50,5.55,3.00783E+13,36
3164,2018-05-16 10:59,17.97,4.74104E+12,114
2160,2018-05-16 14:11,4.26,4.27647E+12,88
971,2018-05-16 15:26,10.12,4.02791E+15,150
1099,2018-05-16 23:51,10.72,4.83448E+15,64
3170,2018-05-17 1:12,15.91,4.02791E+15,32
2773,2018-05-17 2:10,16.21,5.5706E+15,121
673,2018-05-17 7:39,2.43,6.01199E+15,29
2055,2018-05-17 10:39,2.18,4.83448E+15,120
3422,2018-05-17 11:48,2.34,4.15984E+18,59
3301,2018-05-17 12:47,15.95,4.96292E+18,77
3174,2018-05-17 21:32,12.15,4.31965E+12,110
2437,2018-05-17 21:52,4.64,4.498E+12,42
1180,2018-05-18 2:10,11.94,5.36178E+15,83
1681,2018-05-18 6:43,11.07,6.01199E+15,150
1948,2018-05-18 7:21,2.24,3.53565E+15,105
1241,2018-05-18 11:03,10.38,3.76028E+14,46
2974,2018-05-18 13:51,18.56,4.74104E+12,31
21,2018-05-18 17:35,5.32,4.18816E+15,43
2078,2018-05-18 20:03,2.39,4.15072E+15,36
1906,2018-05-18 20:07,10.43,5.03843E+11,65
2601,2018-05-18 20:36,20.07,3.00783E+13,106
2485,2018-05-18 23:47,18.7,4.76105E+18,130
704,2018-05-19 6:26,2.53,1.80099E+14,25
3417,2018-05-19 7:14,3.22,4.498E+12,2
3342,2018-05-19 9:12,2.27,4.31965E+12,17
3482,2018-05-19 13:41,1.27,3.51695E+15,138
3377,2018-05-19 19:33,160,3.51695E+15,24
3294,2018-05-20 2:29,15.92,4.58696E+18,69
158,2018-05-20 2:36,7.05,1.80099E+14,40
2063,2018-05-20 3:26,1.42,3.51695E+15,54
2996,2018-05-20 7:05,15.37,3.0143E+13,120
2805,2018-05-20 8:36,17.48,4.15984E+18,47
684,2018-05-20 9:22,1.29,5.84227E+11,8
2221,2018-05-20 9:33,1.9,5.13584E+15,118
1756,2018-05-20 14:03,10.38,4.64401E+18,103
106,2018-05-20 22:49,6.37,4.72378E+18,9
1793,2018-05-20 23:41,10.89,4.7432E+18,60
82,2018-05-21 0:08,6.5,3.0182E+13,39
1506,2018-05-21 2:47,11.24,4.15072E+15,78
153,2018-05-21 9:19,4.57,3.51711E+15,12
3355,2018-05-21 9:36,1.53,4.72378E+18,91
1007,2018-05-21 15:31,10.35,4.26369E+15,32
1104,2018-05-21 17:01,12.35,5.01809E+11,113
1455,2018-05-21 17:36,11.05,4.58696E+18,60
252,2018-05-21 20:28,6.24,3.76028E+14,122
2191,2018-05-21 21:01,4,4.15072E+15,32
2611,2018-05-21 23:34,19.1,4.16531E+18,125
3092,2018-05-22 2:33,14.89,3.53565E+15,33
90,2018-05-22 2:59,4.01,4.15072E+15,116
1894,2018-05-22 3:17,10.45,3.58135E+15,77
1588,2018-05-22 7:44,10.93,5.29719E+15,63
732,2018-05-22 8:44,3.24,4.16531E+18,24
1053,2018-05-22 8:49,10.24,4.02791E+15,51
2729,2018-05-22 10:23,16.85,4.27647E+12,116
3341,2018-05-22 12:15,1.18,4.96292E+18,133
2033,2018-05-22 20:25,3.4,4.16531E+18,114
646,2018-05-22 22:06,2,4.58696E+18,148
3345,2018-05-22 22:34,1.19,4.86676E+18,48
1696,2018-05-22 23:06,10.37,4.7432E+18,35
465,2018-05-23 0:02,3.92,3.76028E+14,90
3442,2018-05-23 1:01,2.05,5.03843E+11,110
4,2018-05-23 4:27,6.73,4.16531E+18,17
1224,2018-05-23 9:27,10.34,4.26369E+15,26
3116,2018-05-23 14:58,20.7,4.02791E+15,61
192,2018-05-23 17:33,5.16,3.53565E+15,91
1637,2018-05-23 18:55,12.06,4.18816E+15,109
685,2018-05-24 0:04,2.09,4.53999E+15,107
800,2018-05-24 0:29,0.82,4.7432E+18,108
698,2018-05-24 13:48,2.01,4.53999E+15,34
877,2018-05-24 17:23,10.26,4.26369E+15,86
2951,2018-05-24 17:38,17.59,4.26849E+15,69
1852,2018-05-24 17:58,10.3,5.50071E+15,34
2608,2018-05-24 18:15,19.26,3.56107E+15,137
2440,2018-05-24 20:39,1.76,6.75911E+11,87
2379,2018-05-24 21:30,3.16,5.03843E+11,33
672,2018-05-25 5:01,2,4.83448E+15,53
2269,2018-05-25 9:52,3.08,4.76105E+18,84
1554,2018-05-25 10:47,10.64,5.5706E+15,84
216,2018-05-25 14:06,9.76,4.74104E+12,27
74,2018-05-25 17:58,8.09,4.83448E+15,70
1498,2018-05-25 18:21,10.78,1.80099E+14,42
2143,2018-05-25 19:07,3.98,4.27647E+12,71
343,2018-05-25 19:13,4.26,3.56107E+15,25
2939,2018-05-25 19:51,14.67,5.03843E+11,9
2477,2018-05-26 0:34,19.22,4.498E+12,106
769,2018-05-26 0:47,3.11,4.02791E+15,34
2560,2018-05-26 1:24,19.52,4.72378E+18,122
1592,2018-05-26 4:25,10.35,4.498E+12,123
2373,2018-05-26 6:13,1.54,5.13584E+15,62
1926,2018-05-26 8:08,4.28,3.76028E+14,36
886,2018-05-26 11:10,11.69,4.15072E+15,150
2423,2018-05-26 13:54,2.94,5.13584E+15,21
1559,2018-05-26 20:39,10.92,1.80099E+14,146
1824,2018-05-27 2:19,10.11,4.498E+12,66
1058,2018-05-27 3:19,11.35,4.58696E+18,49
2339,2018-05-27 4:53,2.4,4.15984E+18,55
874,2018-05-27 5:34,2.76,3.51711E+15,99
2167,2018-05-27 6:05,5.15,4.26849E+15,70
2455,2018-05-27 11:55,16.19,4.64401E+18,47
3419,2018-05-27 16:46,2.32,4.26369E+15,35
188,2018-05-27 20:28,2.26,2.13194E+14,14
2166,2018-05-27 22:32,4.53,3.4412E+14,147
1422,2018-05-28 1:02,10.14,4.26849E+15,72
2360,2018-05-28 1:18,5.97,4.15072E+15,12
2561,2018-05-28 2:38,17.87,4.96292E+18,84
3182,2018-05-28 7:57,15.96,6.75911E+11,128
1031,2018-05-28 11:07,11.04,4.26849E+15,39
2089,2018-05-28 11:32,1.81,4.26849E+15,47
688,2018-05-28 14:46,1.53,2.13194E+14,91
1572,2018-05-28 16:04,11.58,3.53565E+15,137
781,2018-05-28 17:30,1.77,4.498E+12,145
1857,2018-05-28 20:03,10.83,4.71177E+15,107
1534,2018-05-28 22:56,10.55,4.96292E+18,109
1197,2018-05-29 2:29,10.25,4.26849E+15,90
1757,2018-05-29 2:55,1203,5.5706E+15,62
2983,2018-05-29 5:52,16.98,5.13584E+15,47
98,2018-05-29 9:59,7.16,5.84227E+11,79
3392,2018-05-29 12:24,2.68,4.2791E+18,44
2202,2018-05-29 14:29,4.54,3.51711E+15,64
2198,2018-05-29 14:34,5.97,3.72415E+14,70
2772,2018-05-29 19:36,15.97,4.53999E+15,94
3320,2018-05-29 20:07,16.57,4.15072E+15,28
2145,2018-05-30 3:46,3.15,6.50024E+15,17
799,2018-05-30 4:27,2.18,4.15984E+18,42
782,2018-05-30 8:27,0.59,4.02791E+15,49
1491,2018-05-30 8:53,10.28,4.16531E+18,32
3352,2018-05-30 12:34,245,3.0182E+13,105
349,2018-05-30 13:56,4.61,4.2791E+18,72
2957,2018-05-30 15:16,17.64,4.6819E+12,16
1673,2018-05-30 15:33,11.72,4.18816E+15,108
2302,2018-05-30 18:26,2.5,4.02791E+15,105
844,2018-05-30 23:18,0.99,4.74104E+12,107
2518,2018-05-30 23:38,14.43,3.4412E+14,87
2685,2018-05-31 0:19,18.19,5.29719E+15,22
2162,2018-05-31 4:38,5.33,6.01199E+15,7
740,2018-05-31 9:07,0.83,3.5822E+15,3
3446,2018-05-31 14:08,1.51,4.83448E+15,96
471,2018-05-31 15:00,3.81,3.00783E+13,78
801,2018-05-31 23:07,3.56,4.26849E+15,90
1746,2018-06-01 2:44,10.2,3.56107E+15,83
370,2018-06-01 2:46,9.21,4.15984E+18,64
2986,2018-06-01 4:45,15.9,5.36178E+15,102
1033,2018-06-01 6:25,13.03,6.75911E+11,130
1025,2018-06-01 6:51,12.91,4.53999E+15,78
2538,2018-06-01 8:56,19.33,1.80099E+14,79
1600,2018-06-01 9:09,10.87,3.56195E+15,50
1988,2018-06-01 10:25,1.92,4.15984E+18,41
2753,2018-06-01 11:31,14.24,6.75911E+11,49
15,2018-06-01 13:35,4.48,4.72378E+18,122
1214,2018-06-01 21:19,10.47,4.74104E+12,125
296,2018-06-01 23:39,6.07,3.76028E+14,35
1811,2018-06-02 7:02,10.15,4.96292E+18,138
3240,2018-06-02 7:44,17.47,3.53565E+15,56
2756,2018-06-02 7:45,18.76,4.15072E+15,86
1873,2018-06-02 9:10,10.61,4.58696E+18,71
3014,2018-06-02 9:56,16.08,3.51695E+15,15
1443,2018-06-02 13:53,10.94,6.50024E+15,103
3179,2018-06-02 19:39,15.95,4.86676E+18,120
1254,2018-06-02 21:41,10.29,4.498E+12,22
2280,2018-06-02 22:22,4.23,5.01809E+11,14
303,2018-06-02 22:52,3.66,3.58135E+15,87
3414,2018-06-03 1:52,3.26,3.76028E+14,41
2262,2018-06-03 5:19,2.28,4.27647E+12,69
95,2018-06-03 11:50,4.12,2.13194E+14,21
856,2018-06-03 12:48,3.4,5.84227E+11,93
3201,2018-06-03 12:49,19.46,5.50071E+15,114
3328,2018-06-03 14:23,2.06,3.58135E+15,135
3018,2018-06-03 20:00,15.35,4.7432E+18,123
3139,2018-06-03 20:02,1814,3.4412E+14,123
2901,2018-06-03 21:59,19.11,3.76028E+14,132
1790,2018-06-04 3:46,1162,4.31965E+12,96
97,2018-06-04 4:43,8.14,4.27647E+12,70
616,2018-06-04 5:37,1.45,3.5822E+15,140
568,2018-06-04 5:49,2.4,3.00633E+13,84
155,2018-06-04 6:08,3.61,3.4412E+14,54
47,2018-06-04 6:16,9.1,4.96292E+18,42
